"Dark chamber: optode #1, serial no. 293"																							
"Light chamber: optode #2, serial no. 294"																							
																							
																							
Day (6/23/2012 + )	Hour	Min	Time	Timestamp				DO_1 (µM) (dark)		DO_1 (% sat)		"DO_1 (Temp, deg C)"		DO_2 (µM) (light)		DO_2 (% sat)		"DO_2 (Temp, deg C)"					
2	6	24	103	72	371342	95051	5772	332879	85266	5800													
2	6	26	103	72	370425	94820	5773	332981	85293	5800													
2	6	28	103	72	371051	94986	5775	333177	85348	5802													
2	6	30	103	72	371020	94981	5777	333236	85362	5802													
2	6	32	103	72	370177	94766	5777	332973	85292	5801													
2	6	34	103	72	370542	94857	5776	333155	85332	5797													
2	6	36	103	72	369992	94708	5773	332519	85154	5790													
2	6	38	103	72	370183	94754	5772	333451	85381	5785													
2	6	40	103	72	369993	94703	5770	333350	85333	5775													
2	6	42	103	72	370759	94900	5771	333856	85449	5769													
2	6	44	103	72	370290	94784	5773	333632	85393	5769													
2	6	46	103	72	368603	94357	5775	335999	85996	5768													
2	6	48	103	72	369159	94502	5776	335703	85924	5770													
2	6	50	103	72	369531	94597	5776	335801	85949	5770													
2	6	52	103	72	368983	94460	5777	335606	85905	5772													
2	6	54	103	72	368809	94418	5778	336550	86150	5774													
2	6	56	103	72	369250	94536	5780	336370	86108	5776													
2	6	58	103	72	368872	94442	5781	335869	85983	5777													
2	7	0	103	72	369255	94537	5780	335256	85826	5777													
2	7	2	103	72	369662	94634	5777	335527	85887	5774													
2	7	4	103	72	368254	94261	5772	334038	85493	5767													
2	7	6	103	72	368114	94211	5766	334452	85567	5753													
2	7	8	103	72	368407	94276	5762	334350	85499	5733													
2	7	10	103	72	367531	94043	5758	334165	85415	5717													
2	7	12	103	72	367530	94035	5755	335086	85635	5710													
2	7	14	103	72	367863	94109	5750	333672	85256	5702													
2	7	16	103	72	367721	94063	5746	333680	85247	5696													
2	7	18	103	72	367293	93940	5741	333320	85124	5682													
2	7	20	103	72	367167	93896	5736	332335	84853	5673													
2	7	22	103	72	367416	93948	5731	334583	85370	5647													
2	7	24	103	72	367277	93906	5728	335274	85565	5656													
2	7	26	103	72	367591	93984	5727	335914	85718	5650													
2	7	28	103	72	367239	93896	5728	335816	85695	5652													
2	7	30	103	72	367653	94005	5729	334854	85457	5655													
2	7	32	103	72	367091	93865	5731	334992	85500	5658													
2	7	34	103	72	367805	94052	5733	334948	85501	5665													
2	7	36	103	72	368551	94254	5737	334291	85358	5675													
2	7	38	103	72	367956	94117	5744	335118	85591	5686													
2	7	40	103	72	369362	94497	5752	334291	85416	5702													
2	7	42	103	72	370484	94791	5755	334482	85480	5709													
2	7	44	103	72	372506	95305	5753	333599	85264	5714													
2	7	46	103	72	372058	95189	5753	333535	85255	5717													
2	7	48	103	72	371566	95062	5752	333316	85201	5718													
2	7	50	103	72	371236	94968	5749	332796	85061	5715													
2	7	52	103	72	370389	94738	5743	332851	85057	5706													
2	7	54	103	72	370095	94652	5739	332152	84848	5693													
2	7	56	103	72	369699	94541	5734	332094	84801	5677													
2	7	58	103	72	369001	94352	5730	332166	84804	5670													
2	8	0	103	72	369160	94382	5726	332600	84904	5665													
2	8	2	103	72	368857	94289	5719	332389	84840	5661													
2	8	4	103	72	367734	93992	5715	332451	84837	5652													
2	8	6	103	72	367920	94027	5710	331129	84475	5640													
2	8	8	103	72	367520	93915	5706	330809	84387	5638													
2	8	10	103	72	367595	93922	5701	331733	84611	5632													
2	8	12	103	72	367397	93862	5697	330433	84268	5627													
2	8	14	103	72	367342	93841	5694	331375	84493	5620													
2	8	16	103	72	367957	93996	5693	331449	84500	5614													
2	8	18	103	72	367628	93916	5695	331530	84531	5619													
2	8	20	103	72	368274	94087	5697	331573	84553	5624													
2	8	22	103	72	368418	94132	5701	333458	85048	5631													
2	8	24	103	72	368200	94080	5702	333137	84977	5636													
2	8	26	103	72	368547	94164	5700	331472	84554	5637													
2	8	28	103	72	369781	94466	5695	332166	84725	5634													
2	8	30	103	72	369524	94392	5691	331026	84427	5631													
2	8	32	103	72	369225	94302	5686	330879	84381	5627													
2	8	34	103	72	369418	94343	5682	331616	84561	5623													
2	8	36	103	72	367569	93861	5678	329597	84029	5615													
2	8	38	103	72	367960	93952	5674	330748	84315	5611													
2	8	40	103	72	368299	94029	5671	331530	84505	5607													
2	8	42	103	72	368010	93949	5668	331220	84423	5605													
2	8	44	103	72	366863	93653	5666	330304	84193	5607													
2	8	46	103	72	367139	93727	5668	330492	84244	5609													
2	8	48	103	72	367436	93806	5669	331741	84564	5610													
2	8	50	103	72	367894	93921	5669	333181	84934	5611													
2	8	52	103	72	367210	93741	5666	331462	84495	5610													
2	8	54	103	72	366931	93661	5662	331125	84404	5608													
2	8	56	103	72	368051	93939	5659	331202	84418	5606													
2	8	58	103	72	366971	93654	5655	331065	84376	5602													
2	9	0	103	72	366787	93602	5653	330404	84203	5600													
2	9	2	103	72	367624	93805	5649	331518	84482	5598													
2	9	4	103	72	366880	93609	5646	330642	84237	5587													
2	9	6	103	72	366957	93622	5644	332209	84615	5578													
2	9	8	103	72	366534	93510	5641	330277	84131	5581													
2	9	10	103	72	366980	93615	5638	330709	84241	5582													
2	9	12	103	72	366079	93378	5635	330293	84133	5581													
2	9	14	103	72	366676	93525	5633	330521	84185	5578													
2	9	16	103	72	365814	93300	5630	330233	84109	5576													
2	9	18	103	72	366563	93487	5629	329869	84011	5574													
2	9	20	103	72	367451	93711	5628	329334	83876	5575													
2	9	22	103	72	367061	93610	5627	330324	84130	5576													
2	9	24	103	72	367865	93809	5625	329255	83858	5576													
2	9	26	103	72	367458	93702	5623	329784	83992	5576													
2	9	28	103	72	366936	93563	5621	330031	84054	5575													
2	9	30	103	72	367856	93794	5620	330386	84145	5575													
2	9	32	103	72	368798	94033	5619	330189	84097	5576													
2	9	34	103	72	366999	93575	5619	330361	84145	5578													
2	9	36	103	72	367992	93830	5620	330403	84159	5579													
2	9	38	103	72	368169	93875	5620	331174	84357	5581													
2	9	40	103	72	367431	93685	5619	331698	84492	5581													
2	9	42	103	72	368773	94024	5618	331480	84436	5581													
2	9	44	103	72	368375	93919	5617	330979	84310	5581													
2	9	46	103	72	367389	93665	5615	330827	84271	5582													
2	9	48	103	72	367364	93655	5614	330171	84104	5582													
2	9	50	103	72	366889	93527	5611	330130	84091	5580													
2	9	52	103	72	366870	93519	5609	330961	84301	5580													
2	9	54	103	72	367443	93660	5608	330511	84185	5579													
2	9	56	103	72	367028	93554	5607	329295	83876	5579													
2	9	58	103	72	367563	93689	5607	329921	84036	5580													
2	10	0	103	72	366478	93413	5607	329677	83977	5581													
2	10	2	103	72	366501	93418	5607	329853	84022	5581													
2	10	4	103	72	366788	93493	5608	329445	83916	5580													
2	10	6	103	72	367960	93801	5611	330670	84235	5583													
2	10	8	103	72	367419	93675	5616	331476	84453	5590													
2	10	10	103	72	367906	93815	5623	331850	84570	5599													
2	10	12	103	72	368296	93930	5629	331801	84580	5610													
2	10	14	103	72	368288	93935	5632	331097	84421	5619													
2	10	16	103	72	368581	94020	5637	332013	84670	5626													
2	10	18	103	72	369212	94187	5639	331397	84523	5631													
2	10	20	103	72	371328	94717	5635	332096	84702	5631													
2	10	22	103	72	370654	94541	5633	331273	84488	5630													
2	10	24	103	72	369228	94169	5630	331233	84470	5626													
2	10	26	103	72	370351	94450	5628	331065	84418	5622													
2	10	28	103	72	369698	94277	5625	329504	84007	5615													
2	10	30	103	72	369038	94104	5623	330488	84245	5610													
2	10	32	103	72	368072	93852	5621	329315	83936	5605													
2	10	34	103	72	367907	93806	5619	328686	83771	5603													
2	10	36	103	72	366903	93544	5617	329339	83917	5593													
2	10	38	103	72	366545	93449	5615	330306	84158	5591													
2	10	40	103	72	367175	93605	5613	331055	84347	5590													
2	10	42	103	72	367110	93585	5611	329911	84056	5590													
2	10	44	103	72	367862	93775	5611	329444	83936	5590													
2	10	46	103	72	367204	93605	5610	329702	84001	5589													
2	10	48	103	72	366967	93544	5610	329955	84062	5588													
2	10	50	103	72	366953	93543	5611	329633	83974	5585													
2	10	52	103	72	367011	93566	5614	330714	84254	5587													
2	10	54	103	72	368086	93852	5619	331873	84563	5593													
2	10	56	103	72	367015	93592	5625	331679	84531	5601													
2	10	58	103	72	367709	93782	5630	331930	84615	5611													
2	11	0	103	72	367907	93840	5633	331655	84557	5616													
2	11	2	103	72	368100	93888	5633	330930	84376	5618													
2	11	4	103	72	368323	93939	5630	331729	84579	5618													
2	11	6	103	72	368780	94056	5631	331239	84459	5620													
2	11	8	103	72	368549	94007	5634	331144	84446	5625													
2	11	10	103	72	368878	94098	5638	330910	84396	5630													
2	11	12	103	72	368864	94102	5641	331363	84525	5636													
2	11	14	103	72	367870	93852	5642	330864	84410	5642													
2	11	16	103	72	367933	93875	5645	332546	84853	5648													
2	11	18	103	72	368255	93964	5648	332059	84740	5654													
2	11	20	103	72	368944	94150	5652	333041	85005	5660													
2	11	22	103	72	369391	94269	5654	331738	84684	5665													
2	11	24	103	72	369855	94398	5659	331871	84735	5673													
2	11	26	103	72	368444	94049	5663	333208	85090	5679													
2	11	28	103	72	369516	94329	5666	333643	85216	5686													
2	11	30	103	72	369220	94260	5669	332522	84942	5692													
2	11	32	103	72	369359	94302	5672	333262	85144	5698													
2	11	34	103	72	369488	94337	5672	333142	85119	5701													
2	11	36	103	72	369233	94274	5673	332670	85003	5703													
2	11	38	103	72	369387	94305	5670	332352	84919	5702													
2	11	40	103	72	369360	94296	5669	331371	84664	5699													
2	11	42	103	72	368792	94148	5667	330754	84498	5696													
2	11	44	103	72	369108	94231	5668	331008	84556	5693													
2	11	46	103	72	368342	94039	5670	330712	84473	5689													
2	11	48	103	72	368414	94058	5670	330920	84523	5688													
2	11	50	103	72	367405	93793	5667	330370	84373	5683													
2	11	52	103	72	368005	93938	5664	330201	84320	5679													
2	11	54	103	72	367227	93731	5660	330139	84283	5669													
2	11	56	103	72	367087	93690	5658	330081	84256	5663													
2	11	58	103	72	367256	93736	5659	330352	84315	5658													
2	12	0	103	72	367292	93752	5662	331366	84552	5648													
2	12	2	103	72	366915	93666	5667	331808	84674	5653													
2	12	4	103	72	366929	93674	5668	332529	84865	5656													
2	12	6	103	72	366791	93635	5667	331833	84687	5656													
2	12	8	103	72	367149	93717	5663	330953	84453	5651													
2	12	10	103	72	366730	93602	5659	331718	84639	5647													
2	12	12	103	72	366475	93528	5655	331606	84593	5639													
2	12	14	103	72	366767	93595	5653	330414	84275	5632													
2	12	16	103	72	366866	93613	5649	331380	84509	5627													
2	12	18	103	72	366614	93543	5647	330721	84334	5623													
2	12	20	103	72	366426	93490	5645	329939	84113	5614													
2	12	22	103	72	366153	93417	5643	330085	84133	5605													
2	12	24	103	72	367057	93643	5642	329833	84058	5600													
2	12	26	103	72	367024	93632	5640	329982	84093	5599													
2	12	28	103	72	366418	93472	5638	329495	83967	5598													
2	12	30	103	72	366134	93395	5636	329843	84054	5597													
2	12	32	103	72	366100	93380	5634	329842	84052	5596													
2	12	34	103	72	366984	93602	5632	329586	83984	5595													
2	12	36	103	72	366629	93507	5630	329705	84011	5594													
2	12	38	103	72	366185	93387	5628	329674	83999	5592													
2	12	40	103	72	366627	93500	5628	329783	84027	5592													
2	12	42	103	72	366312	93423	5629	330273	84149	5590													
2	12	44	103	72	365638	93250	5628	330052	84091	5590													
2	12	46	103	72	365678	93253	5626	330047	84087	5588													
2	12	48	103	72	366637	93491	5623	330155	84112	5587													
2	12	50	103	72	366157	93362	5620	329639	83976	5585													
2	12	52	103	72	366035	93327	5618	330336	84151	5584													
2	12	54	103	72	366181	93360	5617	329169	83850	5582													
2	12	56	103	72	365812	93262	5615	328975	83799	5582													
2	12	58	103	72	366240	93367	5613	328958	83793	5580													
2	13	0	103	72	366605	93456	5611	329663	83971	5580													
2	13	2	103	72	366302	93374	5610	328052	83559	5579													
2	13	4	103	72	365922	93273	5608	329560	83940	5578													
2	13	6	103	72	366837	93503	5606	328865	83758	5576													
2	13	8	103	72	366425	93394	5605	329180	83830	5571													
2	13	10	103	72	366171	93326	5603	328942	83766	5570													
2	13	12	103	72	365888	93249	5601	328916	83755	5568													
2	13	14	103	72	367304	93605	5599	329031	83781	5566													
2	13	16	103	72	367003	93522	5596	329614	83926	5565													
2	13	18	103	72	366871	93485	5595	329178	83815	5565													
2	13	20	103	72	366792	93462	5594	329014	83773	5565													
2	13	22	103	72	366726	93445	5594	328773	83711	5564													
2	13	24	103	72	367012	93516	5593	328651	83674	5561													
2	13	26	103	72	366425	93365	5593	328609	83664	5562													
2	13	28	103	72	366669	93427	5592	328956	83754	5562													
2	13	30	103	72	366910	93484	5591	328745	83698	5562													
2	13	32	103	72	367107	93530	5589	329243	83823	5561													
2	13	34	103	72	367211	93550	5586	328804	83707	5559													
2	13	36	103	72	366484	93357	5583	328163	83539	5557													
2	13	38	103	72	366126	93260	5580	328623	83651	5554													
2	13	40	103	72	366783	93424	5579	328640	83654	5554													
2	13	42	103	72	366344	93308	5577	328392	83582	5549													
2	13	44	103	72	366829	93429	5576	327762	83412	5545													
2	13	46	103	72	366364	93308	5575	328603	83618	5541													
2	13	48	103	72	366793	93416	5575	328682	83636	5540													
2	13	50	103	72	366972	93459	5574	328712	83641	5539													
2	13	52	103	72	366515	93342	5573	328644	83629	5541													
2	13	54	103	72	366192	93258	5573	328355	83556	5542													
2	13	56	103	72	366133	93242	5572	328890	83695	5543													
2	13	58	103	72	365860	93172	5572	329126	83758	5544													
2	14	0	103	72	365272	93021	5571	328663	83642	5545													
2	14	2	103	72	365276	93020	5571	328398	83576	5546													
2	14	4	103	72	365288	93021	5570	328797	83677	5546													
2	14	6	103	72	365081	92968	5570	328310	83554	5546													
2	14	8	103	72	364910	92924	5569	328236	83537	5547													
